# PLab PicoQuake Data
# Time: 2024-04-21 15:54:46.333682, Device: D4E9 (E6632891E36F2029)
# Num. samples: 10000, Duration: 5.0 s
# Config: data_rate = 2000.0 Hz, filter = 488 Hz, acc_range = 4 g, gyro_range = 250.0 dps
# Integrity: True, Skipped samples: 0
count,a_x,a_y,a_z,g_x,g_y,g_z
1749,0.5777587890625,0.068359375,-1.109619140625,-1.3961790800094604,-1.2969969511032104,-0.6942748427391052
1750,0.511962890625,0.067626953125,-1.2603759765625,-1.5335081815719604,-0.9765624403953552,-0.6408690810203552
1751,0.5552978515625,0.0576171875,-1.3583984375,-1.6098021268844604,-1.7852782011032104,-0.4882812201976776
1752,0.7552490234375,0.0494384765625,-1.3465576171875,-1.4114378690719604,-2.08282470703125,-0.274658203125
1753,0.888916015625,0.0550537109375,-1.3177490234375,-1.18255615234375,-0.8926391005516052,-0.0915527269244194
1754,0.9022216796875,0.076904296875,-1.3173828125,-1.02996826171875,0.0991821214556694,0.03814697265625
1755,0.962646484375,0.0927734375,-1.2730712890625,-0.9078978896141052,0.30517578125,-0.0991821214556694
1756,1.0091552734375,0.093505859375,-1.1820068359375,-0.8468627333641052,1.4801024198532104,-0.3738403022289276
1757,0.88427734375,0.0919189453125,-1.1524658203125,-0.7324218153953552,3.150939702987671,-0.3509521186351776
1758,0.735107421875,0.0867919921875,-1.1912841796875,-0.6103515625,3.501891851425171,-0.28228759765625
1759,0.73583984375,0.06396484375,-1.19384765625,-0.6942748427391052,3.128051519393921,-0.3204345405101776
1760,0.77001953125,0.02587890625,-1.155029296875,-0.7629393935203552,3.746032476425171,0.0610351525247097
1761,0.7384033203125,-0.0050048828125,-1.1402587890625,-0.7247924208641052,4.669189453125,0.7705687880516052
1762,0.7410888671875,-0.0140380859375,-1.139404296875,-0.6561278700828552,4.8675537109375,1.4953612089157104
1763,0.7659912109375,-0.009033203125,-1.1007080078125,-0.4653930366039276,5.424499034881592,2.00653076171875
1764,0.69091796875,0.0062255859375,-1.0533447265625,-0.274658203125,6.683349132537842,2.349853515625
1765,0.5189208984375,0.0250244140625,-1.0428466796875,-0.2365112155675888,7.583617687225342,2.46429443359375
1766,0.347900390625,0.0322265625,-1.041259765625,-0.2441406100988388,7.484435558319092,2.32696533203125
1767,0.229248046875,0.0257568359375,-1.013916015625,-0.3509521186351776,6.805419445037842,1.9454954862594604
1768,0.192626953125,0.0006103515625,-0.9771728515625,-0.61798095703125,6.072997570037842,1.4114378690719604
1769,0.2344970703125,-0.037841796875,-0.9482421875,-0.7476806044578552,5.477904796600342,1.2969969511032104
1770,0.3106689453125,-0.072509765625,-0.903076171875,-0.579833984375,5.058288097381592,1.3580321073532104
1771,0.4051513671875,-0.0885009765625,-0.8197021484375,-0.3890990912914276,4.76837158203125,1.3351439237594604
1772,0.4942626953125,-0.0897216796875,-0.7403564453125,-0.28228759765625,4.93621826171875,1.2664793729782104
1773,0.496826171875,-0.08642578125,-0.703857421875,-0.0839233323931694,5.500792980194092,1.2054443359375
1774,0.390625,-0.0775146484375,-0.685302734375,0.12969970703125,5.867003917694092,1.0528564453125
1775,0.2620849609375,-0.0684814453125,-0.6541748046875,0.25177001953125,5.668639659881592,0.7629393935203552
1776,0.1322021484375,-0.072265625,-0.62255859375,0.2212524265050888,5.424499034881592,0.4043578803539276
1777,-0.0107421875,-0.08984375,-0.6304931640625,0.0534057579934597,4.974365234375,0.29754638671875
1778,-0.0897216796875,-0.104736328125,-0.650634765625,-0.0991821214556694,3.669738531112671,0.3433227241039276
1779,-0.047607421875,-0.1070556640625,-0.631591796875,-0.2593994140625,2.3345947265625,0.4577636420726776
1780,0.0543212890625,-0.0948486328125,-0.5970458984375,-0.3433227241039276,1.8157957792282104,0.6561278700828552
1781,0.11328125,-0.072509765625,-0.589599609375,-0.1754760593175888,1.7471312284469604,0.8926391005516052
1782,0.1417236328125,-0.047607421875,-0.59521484375,-0.0915527269244194,1.4114378690719604,0.7705687880516052
1783,0.1793212890625,-0.026611328125,-0.56494140625,-0.0610351525247097,0.9536742568016052,0.4653930366039276
1784,0.182861328125,-0.0150146484375,-0.525634765625,0.1144409105181694,0.9384154677391052,0.1144409105181694
1785,0.134033203125,-0.0185546875,-0.5389404296875,0.1220703050494194,0.9002684950828552,-0.3356933295726776
1786,0.1138916015625,-0.041015625,-0.571533203125,0.0610351525247097,0.2288818210363388,-0.6942748427391052
1787,0.173095703125,-0.0748291015625,-0.5545654296875,-0.0991821214556694,-0.54168701171875,-0.8850097060203552
1788,0.2635498046875,-0.0926513671875,-0.510498046875,-0.2212524265050888,-0.7553099989891052,-0.8316039443016052
1789,0.3328857421875,-0.0845947265625,-0.505126953125,-0.1602172702550888,-0.6713866591453552,-0.5340576171875
1790,0.3804931640625,-0.05908203125,-0.5357666015625,0.0,-0.54931640625,-0.3204345405101776
1791,0.3939208984375,-0.0272216796875,-0.5546875,0.0534057579934597,-0.1754760593175888,-0.2059936374425888
1792,0.315673828125,0.007080078125,-0.568115234375,0.1983642429113388,0.518798828125,-0.02288818173110485
1793,0.1444091796875,0.0338134765625,-0.61279296875,0.1907348483800888,0.8316039443016052,-0.0534057579934597
1794,-0.008056640625,0.0428466796875,-0.67041015625,0.1068115159869194,0.1220703050494194,-0.3509521186351776
1795,-0.0693359375,0.033935546875,-0.6953125,-0.2593994140625,-0.9460448622703552,-0.7476806044578552
1796,-0.0748291015625,0.0196533203125,-0.6937255859375,-0.5035400390625,-1.8463133573532104,-1.02996826171875
1797,-0.028076171875,0.0220947265625,-0.70068359375,-0.6408690810203552,-2.738952398300171,-1.16729736328125
1798,0.105712890625,0.0421142578125,-0.708984375,-0.7247924208641052,-3.730773687362671,-1.220703125
1799,0.2742919921875,0.068603515625,-0.7117919921875,-0.7858275771141052,-4.0283203125,-1.3427733182907104
1800,0.3692626953125,0.1015625,-0.747802734375,-0.8010863661766052,-3.494262456893921,-1.190185546875
1801,0.3587646484375,0.1357421875,-0.8529052734375,-0.7476806044578552,-2.937316656112671,-0.9613036513328552
1802,0.315185546875,0.1444091796875,-0.94921875,-0.6484984755516052,-3.250121831893921,-0.9384154677391052
1803,0.3033447265625,0.120849609375,-0.9644775390625,-0.58746337890625,-3.929137945175171,-0.9384154677391052
1804,0.2899169921875,0.090576171875,-0.9307861328125,-0.6256103515625,-4.09698486328125,-0.7171630263328552
1805,0.294921875,0.0850830078125,-0.935546875,-0.8392333388328552,-4.150390625,-0.4348754584789276
1806,0.3216552734375,0.09228515625,-0.9794921875,-1.0986328125,-4.18853759765625,-0.152587890625
1807,0.30908203125,0.0875244140625,-1.0169677734375,-1.3580321073532104,-4.0740966796875,0.3204345405101776
1808,0.328369140625,0.1058349609375,-1.045166015625,-1.3885496854782104,-4.4708251953125,0.9994506239891052
1809,0.4271240234375,0.1441650390625,-1.0726318359375,-1.3809202909469604,-4.73785400390625,1.3198851346969604
1810,0.510498046875,0.1630859375,-1.1246337890625,-1.4801024198532104,-4.39453125,1.2969969511032104
1811,0.5609130859375,0.1492919921875,-1.166748046875,-1.4801024198532104,-4.21142578125,1.21307373046875
1812,0.6109619140625,0.1041259765625,-1.1754150390625,-1.4114378690719604,-3.921508550643921,0.7705687880516052
1813,0.6424560546875,0.0511474609375,-1.204345703125,-1.3504027128219604,-3.387450933456421,0.54168701171875
1814,0.667724609375,0.007568359375,-1.262939453125,-1.3732908964157104,-3.059386968612671,0.4425048530101776
1815,0.739013671875,-0.02978515625,-1.2974853515625,-1.6479490995407104,-2.891540288925171,0.152587890625
1816,0.8526611328125,-0.050048828125,-1.297119140625,-1.8005369901657104,-2.3040771484375,0.0610351525247097
1817,0.943359375,-0.032958984375,-1.3048095703125,-1.6098021268844604,-1.13677978515625,0.2288818210363388
1818,0.9779052734375,0.0037841796875,-1.3333740234375,-1.4724730253219604,-0.06866455078125,0.1220703050494194
1819,1.0037841796875,0.02490234375,-1.3311767578125,-1.4114378690719604,0.6408690810203552,-0.1602172702550888
1820,1.0029296875,0.016845703125,-1.281494140625,-1.18255615234375,1.7013548612594604,-0.31280517578125
1821,0.9033203125,-0.0052490234375,-1.2503662109375,-0.9307860732078552,3.143310308456421,-0.3204345405101776
1822,0.7352294921875,-0.025634765625,-1.265380859375,-0.8926391005516052,4.03594970703125,-0.1907348483800888
1823,0.6165771484375,-0.0372314453125,-1.2705078125,-1.0223388671875,4.058837890625,0.03814697265625
1824,0.609130859375,-0.035888671875,-1.22900390625,-1.3198851346969604,3.883361577987671,0.28228759765625
1825,0.64306640625,-0.0184326171875,-1.1795654296875,-1.6021727323532104,4.15802001953125,0.31280517578125
1826,0.6875,0.011474609375,-1.1480712890625,-1.7318724393844604,4.425048828125,0.29754638671875
1827,0.7703857421875,0.0428466796875,-1.1141357421875,-1.6632078886032104,4.72259521484375,0.3967284858226776
1828,0.8193359375,0.0645751953125,-1.0838623046875,-1.5258787870407104,5.683898448944092,0.29754638671875
1829,0.747314453125,0.072021484375,-1.0968017578125,-1.4266966581344604,6.942748546600342,0.1983642429113388
1830,0.5894775390625,0.05859375,-1.1279296875,-1.3809202909469604,7.453917980194092,0.1220703050494194
1831,0.47119140625,0.016845703125,-1.1019287109375,-1.4190672636032104,6.896972179412842,0.0457763634622097
1832,0.413818359375,-0.0377197265625,-1.0142822265625,-1.5335081815719604,6.607055187225342,-0.015258788131177425
1833,0.3370361328125,-0.060791015625,-0.9500732421875,-1.6326903104782104,6.835937023162842,0.1220703050494194
1834,0.2901611328125,-0.044921875,-0.917724609375,-1.7471312284469604,6.576537609100342,0.4501342475414276
1835,0.3265380859375,-0.015869140625,-0.853515625,-1.9226073026657104,6.027221202850342,0.60272216796875
1836,0.33251953125,0.0186767578125,-0.7637939453125,-1.9226073026657104,6.111144542694092,0.6637572646141052
1837,0.2713623046875,0.0704345703125,-0.7274169921875,-1.7776488065719604,6.324767589569092,0.7400512099266052
1838,0.217529296875,0.114013671875,-0.7464599609375,-1.6784666776657104,6.042479991912842,0.54931640625
1839,0.173828125,0.1160888671875,-0.7523193359375,-1.7089842557907104,5.752562999725342,0.1068115159869194
1840,0.0926513671875,0.091796875,-0.7261962890625,-1.7700194120407104,5.455016613006592,-0.2593994140625
1841,0.0367431640625,0.0648193359375,-0.6871337890625,-1.8997191190719604,4.730224609375,-0.4196166694164276
1842,0.079345703125,0.0478515625,-0.6439208984375,-1.9454954862594604,3.715514898300171,-0.61798095703125
1843,0.158447265625,0.0450439453125,-0.594482421875,-2.0751953125,3.196716070175171,-0.7705687880516052
1844,0.236083984375,0.0631103515625,-0.5421142578125,-2.2735595703125,3.028869390487671,-0.8163451552391052
1845,0.333251953125,0.100830078125,-0.510009765625,-2.35748291015625,3.059386968612671,-0.7400512099266052
1846,0.376953125,0.1385498046875,-0.509521484375,-2.31170654296875,3.448486089706421,-0.7019042372703552
1847,0.3135986328125,0.1634521484375,-0.5260009765625,-2.23541259765625,3.791808843612671,-0.55694580078125
1848,0.21435546875,0.161376953125,-0.52978515625,-2.13623046875,3.692626714706421,-0.2899169921875
1849,0.1112060546875,0.1346435546875,-0.5257568359375,-2.044677734375,3.532409429550171,-0.1220703050494194
1850,-0.012451171875,0.0977783203125,-0.53173828125,-2.0751953125,3.196716070175171,0.0991821214556694
1851,-0.1083984375,0.0615234375,-0.528076171875,-2.3040771484375,2.3651123046875,0.51116943359375
1852,-0.0872802734375,0.03857421875,-0.4864501953125,-2.4566650390625,1.2359619140625,0.8773803114891052
1853,0.01025390625,0.0439453125,-0.4234619140625,-2.639770269393921,0.54168701171875,0.9307860732078552
1854,0.08447265625,0.0655517578125,-0.39794921875,-2.822875738143921,0.3356933295726776,0.9765624403953552
1855,0.1402587890625,0.083251953125,-0.4302978515625,-2.876281499862671,0.0839233323931694,1.07574462890625
1856,0.197509765625,0.08935546875,-0.4810791015625,-2.838134527206421,-0.0915527269244194,1.0986328125
1857,0.1844482421875,0.085693359375,-0.52880859375,-2.723693609237671,0.1068115159869194,1.03759765625
1858,0.104248046875,0.0614013671875,-0.5718994140625,-2.693176031112671,-0.0915527269244194,0.9078978896141052
1859,0.0692138671875,0.0087890625,-0.5999755859375,-2.716064214706421,-1.03759765625,0.7934569716453552
1860,0.0965576171875,-0.0499267578125,-0.600830078125,-2.815246343612671,-1.8005369901657104,0.6256103515625
1861,0.1256103515625,-0.0809326171875,-0.5833740234375,-2.807616949081421,-2.1209716796875,0.5645751953125
1862,0.163330078125,-0.079345703125,-0.5716552734375,-2.792358160018921,-2.44903564453125,0.4882812201976776
1863,0.21728515625,-0.066650390625,-0.578857421875,-2.815246343612671,-2.838134527206421,0.1907348483800888
1864,0.25634765625,-0.0555419921875,-0.616943359375,-2.876281499862671,-2.944946050643921,-0.0839233323931694
1865,0.2529296875,-0.0489501953125,-0.6859130859375,-2.868652105331421,-2.975463628768921,-0.1144409105181694
1866,0.2191162109375,-0.048095703125,-0.7623291015625,-2.647399663925171,-3.189086675643921,0.007629394065588713
1867,0.205810546875,-0.0592041015625,-0.8133544921875,-2.4871826171875,-3.662109136581421,0.0457763634622097
1868,0.2054443359375,-0.0804443359375,-0.850341796875,-2.517699956893921,-3.875732183456421,0.0610351525247097
1869,0.17138671875,-0.1026611328125,-0.8944091796875,-2.616882085800171,-3.936767339706421,0.1678466647863388
1870,0.182861328125,-0.111572265625,-0.93017578125,-2.632140874862671,-4.69207763671875,0.31280517578125
1871,0.30224609375,-0.103759765625,-0.9154052734375,-2.578735113143921,-5.523681163787842,0.1754760593175888
1872,0.422119140625,-0.093017578125,-0.9029541015625,-2.670287847518921,-5.378722667694092,-0.2059936374425888
1873,0.46142578125,-0.0804443359375,-0.96875,-2.708434820175171,-4.82940673828125,-0.4348754584789276
1874,0.5084228515625,-0.068115234375,-1.0655517578125,-2.601623296737671,-4.84466552734375,-0.4959106147289276
1875,0.5904541015625,-0.065673828125,-1.126708984375,-2.4566650390625,-4.7454833984375,-0.51116943359375
1876,0.5931396484375,-0.0841064453125,-1.17431640625,-2.31170654296875,-4.00543212890625,-0.3890990912914276
1877,0.5667724609375,-0.1109619140625,-1.2479248046875,-2.11334228515625,-3.753661870956421,-0.1220703050494194
1878,0.6409912109375,-0.1318359375,-1.2777099609375,-1.9836424589157104,-3.929137945175171,0.0839233323931694
1879,0.7423095703125,-0.1456298828125,-1.223388671875,-1.9073485136032104,-3.425597906112671,0.0915527269244194
1880,0.77783203125,-0.1466064453125,-1.1510009765625,-1.8081663846969604,-2.586364507675171,0.03051757626235485
1881,0.802490234375,-0.1353759765625,-1.1314697265625,-1.7623900175094604,-1.9378660917282104,-0.1068115159869194
1882,0.8431396484375,-0.110595703125,-1.16455078125,-1.6708372831344604,-1.3046263456344604,-0.4119872748851776
1883,0.8277587890625,-0.082763671875,-1.217041015625,-1.4953612089157104,-0.3433227241039276,-0.6256103515625
1884,0.7547607421875,-0.068359375,-1.28759765625,-1.4724730253219604,0.3585815131664276,-0.6866454482078552
1885,0.7315673828125,-0.0712890625,-1.35107421875,-1.4038084745407104,0.4119872748851776,-0.54168701171875
1886,0.7724609375,-0.0787353515625,-1.3741455078125,-1.19781494140625,0.54931640625,-0.3585815131664276
1887,0.803466796875,-0.0738525390625,-1.36474609375,-1.09100341796875,1.2588499784469604,-0.3509521186351776
1888,0.814453125,-0.0548095703125,-1.3392333984375,-0.9384154677391052,1.9149779081344604,-0.3585815131664276
1889,0.8160400390625,-0.031005859375,-1.305419921875,-0.7858275771141052,2.49481201171875,-0.5035400390625
1890,0.805419921875,-0.009765625,-1.259765625,-0.8468627333641052,2.975463628768921,-0.9078978896141052
1891,0.766845703125,0.0091552734375,-1.220703125,-0.9460448622703552,3.540038824081421,-1.3885496854782104
1892,0.710205078125,0.0242919921875,-1.2181396484375,-0.7858275771141052,4.0283203125,-1.5335081815719604
1893,0.67236328125,0.0296630859375,-1.229248046875,-0.7019042372703552,4.14276123046875,-1.6098021268844604
1894,0.6507568359375,0.0201416015625,-1.203125,-0.6332396864891052,4.21905517578125,-1.4343260526657104
1895,0.622802734375,0.0086669921875,-1.1416015625,-0.4196166694164276,4.43267822265625,-0.9078978896141052
1896,0.6041259765625,0.008056640625,-1.0927734375,-0.3585815131664276,4.8828125,-0.2212524265050888
1897,0.546142578125,0.0302734375,-1.0692138671875,-0.1678466647863388,5.653380870819092,0.6256103515625
1898,0.4150390625,0.077880859375,-1.0594482421875,-0.0457763634622097,6.195067882537842,1.2664793729782104
1899,0.2447509765625,0.119384765625,-1.053466796875,-0.274658203125,6.225585460662842,1.4190672636032104
1900,0.1304931640625,0.1341552734375,-1.0653076171875,-0.52642822265625,5.661010265350342,1.2359619140625
1901,0.132080078125,0.1353759765625,-1.0751953125,-0.5950927734375,4.57000732421875,0.8544921278953552
1902,0.208984375,0.116455078125,-1.024169921875,-0.6637572646141052,3.562927007675171,0.4577636420726776
1903,0.3521728515625,0.07666015625,-0.9246826171875,-0.7324218153953552,2.807616949081421,0.2365112155675888
1904,0.5615234375,0.0264892578125,-0.836181640625,-0.6561278700828552,2.624511480331421,0.3356933295726776
1905,0.74072265625,-0.0067138671875,-0.7877197265625,-0.5035400390625,3.280639410018921,0.6942748427391052
1906,0.8111572265625,-0.009765625,-0.7333984375,-0.31280517578125,4.3487548828125,1.1749267578125
1907,0.814208984375,0.0128173828125,-0.6566162109375,-0.015258788131177425,5.157470226287842,1.5029906034469604
1908,0.7291259765625,0.0457763671875,-0.6304931640625,0.1754760593175888,6.317138195037842,1.4038084745407104
1909,0.4710693359375,0.05615234375,-0.7127685546875,0.0610351525247097,7.583617687225342,1.18255615234375
1910,0.167236328125,0.044189453125,-0.8077392578125,-0.0762939453125,7.194518566131592,0.9078978896141052
1911,0.03564453125,0.0242919921875,-0.7969970703125,-0.06866455078125,5.630492687225342,0.55694580078125
1912,0.015380859375,-0.0018310546875,-0.7115478515625,-0.1602172702550888,4.669189453125,0.28228759765625
1913,-0.00439453125,-0.026611328125,-0.653564453125,-0.2899169921875,4.08935546875,0.29754638671875
1914,0.07470703125,-0.041748046875,-0.606201171875,-0.3433227241039276,3.089904546737671,0.51116943359375
1915,0.240966796875,-0.03466796875,-0.5089111328125,-0.25177001953125,2.586364507675171,0.7705687880516052
1916,0.316650390625,-0.0028076171875,-0.418701171875,-0.0762939453125,3.097533941268921,1.03759765625
1917,0.2841796875,0.037353515625,-0.4044189453125,0.0457763634622097,3.494262456893921,0.9765624403953552
1918,0.25830078125,0.0589599609375,-0.4227294921875,0.0915527269244194,3.242492437362671,0.3890990912914276
1919,0.2049560546875,0.053955078125,-0.4439697265625,0.02288818173110485,3.311156988143921,-0.1678466647863388
1920,0.052001953125,0.038330078125,-0.49169921875,-0.1602172702550888,3.486633062362671,-0.3738403022289276
1921,-0.080078125,0.0145263671875,-0.5693359375,-0.4348754584789276,2.609252691268921,-0.4272460639476776
1922,-0.0938720703125,-0.02197265625,-0.6026611328125,-0.6637572646141052,1.19781494140625,-0.3204345405101776
1923,-0.0673828125,-0.044921875,-0.5726318359375,-0.6942748427391052,0.4501342475414276,0.0991821214556694
1924,-0.0546875,-0.0325927734375,-0.5335693359375,-0.6103515625,0.1220703050494194,0.8697509169578552
1925,-0.039306640625,0.0035400390625,-0.5196533203125,-0.3967284858226776,-0.2212524265050888,1.5487669706344604
1926,-0.0477294921875,0.0419921875,-0.5169677734375,-0.3585815131664276,-0.6256103515625,1.6937254667282104
1927,-0.0745849609375,0.060302734375,-0.510986328125,-0.4577636420726776,-1.251220703125,1.3504027128219604
1928,-0.06689453125,0.0487060546875,-0.5084228515625,-0.5645751953125,-2.00653076171875,0.7781981825828552
1929,-0.060791015625,0.0118408203125,-0.5382080078125,-0.8392333388328552,-2.517699956893921,0.2136230319738388
1930,-0.0693359375,-0.0277099609375,-0.59521484375,-1.03759765625,-3.288268804550171,-0.152587890625
1931,0.0367431640625,-0.0594482421875,-0.6309814453125,-1.1749267578125,-4.608154296875,-0.4272460639476776
1932,0.2388916015625,-0.0733642578125,-0.646484375,-1.21307373046875,-5.119323253631592,-0.54168701171875
1933,0.3660888671875,-0.0562744140625,-0.686767578125,-1.1749267578125,-4.5318603515625,-0.3433227241039276
1934,0.412841796875,-0.0172119140625,-0.74658203125,-0.9536742568016052,-4.17327880859375,-0.1678466647863388
1935,0.476318359375,0.0174560546875,-0.778564453125,-0.7629393935203552,-4.2877197265625,-0.5035400390625
1936,0.49365234375,0.0316162109375,-0.791015625,-0.6484984755516052,-3.852843999862671,-0.9994506239891052
1937,0.4053955078125,0.0283203125,-0.843017578125,-0.6484984755516052,-3.402709722518921,-1.3275145292282104
1938,0.3458251953125,0.0146484375,-0.911865234375,-0.6561278700828552,-3.631591558456421,-1.6632078886032104
1939,0.3665771484375,-0.006103515625,-0.9332275390625,-0.7934569716453552,-3.845214605331421,-2.20489501953125
1940,0.3594970703125,-0.0252685546875,-0.9190673828125,-1.01470947265625,-3.662109136581421,-2.1209716796875
1941,0.3543701171875,-0.0235595703125,-0.939208984375,-1.129150390625,-3.829955816268921,-1.5258787870407104
1942,0.4425048828125,0.0037841796875,-0.990966796875,-1.3427733182907104,-4.18853759765625,-1.007080078125
1943,0.5479736328125,0.05224609375,-1.029541015625,-1.3427733182907104,-3.829955816268921,-0.4653930366039276
1944,0.57666015625,0.11083984375,-1.0499267578125,-1.16729736328125,-2.998351812362671,0.02288818173110485
1945,0.5589599609375,0.1494140625,-1.09130859375,-0.9613036513328552,-2.49481201171875,0.1602172702550888
1946,0.53564453125,0.1524658203125,-1.1671142578125,-0.9460448622703552,-2.3040771484375,0.0610351525247097
1947,0.5501708984375,0.1251220703125,-1.216064453125,-1.13677978515625,-2.471923828125,-0.2288818210363388
1948,0.6199951171875,0.08447265625,-1.19970703125,-1.3885496854782104,-2.47955322265625,-0.6332396864891052
1949,0.672119140625,0.0474853515625,-1.179931640625,-1.5487669706344604,-1.9149779081344604,-0.8316039443016052
1950,0.716796875,0.029541015625,-1.18896484375,-1.4724730253219604,-1.4724730253219604,-0.6790160536766052
1951,0.7845458984375,0.02978515625,-1.1920166015625,-1.4038084745407104,-0.9841918349266052,-0.3433227241039276
1952,0.7906494140625,0.041259765625,-1.1820068359375,-1.3122557401657104,0.0457763634622097,0.1983642429113388
1953,0.732421875,0.0704345703125,-1.1920166015625,-1.190185546875,0.8468627333641052,0.6637572646141052
1954,0.68701171875,0.097900390625,-1.224853515625,-1.007080078125,1.2817381620407104,0.7858275771141052
1955,0.61328125,0.0977783203125,-1.265625,-0.9689330458641052,1.8615721464157104,0.6713866591453552
1956,0.5089111328125,0.0726318359375,-1.290283203125,-1.068115234375,1.9989012479782104,0.54168701171875
1957,0.51025390625,0.0455322265625,-1.26708984375,-1.15966796875,1.24359130859375,0.2593994140625
1958,0.6334228515625,0.0223388671875,-1.20361328125,-1.3198851346969604,0.9002684950828552,-0.274658203125
1959,0.74169921875,0.005615234375,-1.1446533203125,-1.4572142362594604,1.4114378690719604,-0.4882812201976776
1960,0.808837890625,0.013671875,-1.108154296875,-1.4419554471969604,2.12860107421875,-0.4043578803539276
1961,0.8782958984375,0.0562744140625,-1.09375,-1.3046263456344604,2.914428472518921,-0.2212524265050888
1962,0.8822021484375,0.1043701171875,-1.0906982421875,-1.09100341796875,3.921508550643921,0.0
1963,0.783203125,0.13134765625,-1.098876953125,-0.8926391005516052,4.7760009765625,0.0991821214556694
1964,0.676513671875,0.13671875,-1.101318359375,-0.8926391005516052,5.050658702850342,0.1144409105181694
1965,0.6190185546875,0.1290283203125,-1.07763671875,-0.7171630263328552,5.203246593475342,0.2212524265050888
1966,0.52783203125,0.1143798828125,-1.0443115234375,-0.7019042372703552,5.729674816131592,0.0839233323931694
1967,0.382080078125,0.0880126953125,-1.0240478515625,-0.9307860732078552,5.973815441131592,-0.1373291015625
1968,0.2987060546875,0.0684814453125,-1.010009765625,-0.9994506239891052,5.325316905975342,-0.06866455078125
1969,0.3265380859375,0.07275390625,-0.97021484375,-1.0833740234375,4.67681884765625,-0.02288818173110485
1970,0.3546142578125,0.0853271484375,-0.9049072265625,-1.06048583984375,4.70733642578125,0.14495849609375
1971,0.322998046875,0.091552734375,-0.86669921875,-1.10626220703125,4.95147705078125,0.7171630263328552
1972,0.330078125,0.091796875,-0.855224609375,-1.06048583984375,4.76837158203125,1.3046263456344604
1973,0.3834228515625,0.083740234375,-0.8236083984375,-0.8697509169578552,4.57763671875,1.7700194120407104
1974,0.3822021484375,0.0654296875,-0.7576904296875,-0.7095336318016052,4.7454833984375,2.11334228515625
1975,0.366943359375,0.0477294921875,-0.6795654296875,-0.7324218153953552,4.608154296875,2.28118896484375
1976,0.42724609375,0.0318603515625,-0.614013671875,-0.8697509169578552,4.38690185546875,2.0904541015625
1977,0.4285888671875,0.02392578125,-0.6026611328125,-0.9231566786766052,5.065917491912842,1.8539427518844604
1978,0.32177734375,0.029541015625,-0.625732421875,-0.9994506239891052,5.325316905975342,1.6479490995407104
1979,0.279296875,0.03076171875,-0.6075439453125,-1.068115234375,4.50897216796875,1.3198851346969604
1980,0.2913818359375,0.0279541015625,-0.56884765625,-0.9536742568016052,4.32586669921875,1.0223388671875
1981,0.195068359375,0.0262451171875,-0.596923828125,-0.9384154677391052,4.8980712890625,1.04522705078125
1982,0.044677734375,0.01123046875,-0.6636962890625,-0.9384154677391052,4.608154296875,1.2893675565719604
1983,-0.0101318359375,-0.0260009765625,-0.6697998046875,-0.8850097060203552,3.456115484237671,1.4190672636032104
1984,-0.01513671875,-0.0606689453125,-0.6082763671875,-0.9231566786766052,2.777099370956421,1.3427733182907104
1985,-0.0548095703125,-0.080322265625,-0.552734375,-1.007080078125,2.37274169921875,1.3809202909469604
1986,-0.05029296875,-0.0933837890625,-0.5205078125,-1.129150390625,1.4572142362594604,1.21307373046875
1987,0.0478515625,-0.09619140625,-0.4765625,-1.220703125,0.52642822265625,0.7858275771141052
1988,0.0865478515625,-0.0762939453125,-0.4498291015625,-1.2054443359375,0.579833984375,0.3433227241039276
1989,0.0174560546875,-0.04833984375,-0.48583984375,-1.15966796875,0.4043578803539276,0.1907348483800888
1990,0.027587890625,-0.0364990234375,-0.5302734375,-1.13677978515625,-0.8621215224266052,-0.007629394065588713
1991,0.1229248046875,-0.0343017578125,-0.533203125,-1.15203857421875,-1.5182493925094604,-0.274658203125
1992,0.129150390625,-0.041748046875,-0.5401611328125,-1.02996826171875,-1.1749267578125,-0.1373291015625
1993,0.0677490234375,-0.0557861328125,-0.5892333984375,-0.8697509169578552,-1.3580321073532104,0.2441406100988388
1994,0.0816650390625,-0.0653076171875,-0.62548828125,-0.8163451552391052,-2.32696533203125,0.2212524265050888
1995,0.136962890625,-0.06494140625,-0.6160888671875,-0.8850097060203552,-2.960204839706421,0.0915527269244194
1996,0.160400390625,-0.05224609375,-0.600830078125,-0.9841918349266052,-3.227233648300171,-0.0534057579934597
1997,0.20458984375,-0.0323486328125,-0.6187744140625,-0.8926391005516052,-3.662109136581421,-0.3890990912914276
1998,0.269287109375,-0.0157470703125,-0.6690673828125,-0.9155272841453552,-3.868102788925171,-0.8392333388328552
1999,0.3089599609375,-0.0150146484375,-0.7149658203125,-0.9231566786766052,-3.967284917831421,-1.02996826171875
2000,0.3504638671875,-0.023681640625,-0.7471923828125,-0.8316039443016052,-4.29534912109375,-0.9155272841453552
2001,0.3974609375,-0.042724609375,-0.7763671875,-0.7629393935203552,-4.364013671875,-0.7019042372703552
2002,0.40087890625,-0.0653076171875,-0.8292236328125,-0.7171630263328552,-4.02069091796875,-0.518798828125
2003,0.3731689453125,-0.07666015625,-0.9024658203125,-0.6713866591453552,-3.814697027206421,-0.1220703050494194
2004,0.321533203125,-0.0692138671875,-0.96875,-0.54931640625,-3.715514898300171,0.3356933295726776
2005,0.275634765625,-0.03759765625,-1.017333984375,-0.55694580078125,-3.982543706893921,0.61798095703125
